-1.312515791505575180e-02,1.963996700942516327e-02,-1.570767723023891449e-03,-1.120378263294696808e-02,-2.443899586796760559e-02,-2.735721413046121597e-03,-1.556716766208410263e-02,2.219501510262489319e-02,1.529142074286937714e-02,2.060058712959289551e-02,-1.909115724265575409e-02,1.828864589333534241e-02,2.103234082460403442e-02,2.020894363522529602e-02,-8.451062021777033806e-04,1.295498013496398926e-02
-1.551854982972145081e-02,1.394975837320089340e-02,-8.167501538991928101e-03,2.011503325775265694e-03,6.337554659694433212e-03,-3.838424338027834892e-03,-1.167600508779287338e-02,-6.706953514367341995e-03,-1.321161282248795033e-03,2.486059814691543579e-02,-1.204441487789154053e-02,-1.723763532936573029e-03,-3.902102354913949966e-03,-2.285059541463851929e-02,7.146633230149745941e-03,2.569117583334445953e-02
5.351869389414787292e-03,8.708592504262924194e-03,1.784352958202362061e-02,-1.030636206269264221e-02,1.198808196932077408e-02,4.834044724702835083e-03,2.211411716416478157e-03,-2.217350527644157410e-02,1.957758329808712006e-02,1.702502742409706116e-02,-1.582077331840991974e-02,-4.785025492310523987e-03,1.568378135561943054e-02,-1.802395470440387726e-02,-2.213148586452007294e-02,2.323679812252521515e-02
-1.172081194818019867e-02,-1.580882072448730469e-02,6.846216507256031036e-03,2.263706177473068237e-02,-1.914541237056255341e-02,-1.569558982737362385e-03,-2.944565843790769577e-03,-1.159849669784307480e-02,-1.694485731422901154e-02,3.404824994504451752e-03,2.384262718260288239e-02,1.301789889112114906e-03,1.065598428249359131e-02,2.475605532526969910e-02,5.128639750182628632e-03,1.006804779171943665e-02
5.391046870499849319e-03,-1.455758139491081238e-02,2.029463415965437889e-03,5.040052346885204315e-04,2.523624897003173828e-02,2.051764354109764099e-02,1.602841541171073914e-02,2.546041831374168396e-02,1.919582718983292580e-04,-2.304127067327499390e-02,1.637290976941585541e-02,-1.764399185776710510e-02,2.386760152876377106e-02,-1.392850838601589203e-02,-1.304809935390949249e-02,-5.930986255407333374e-03
-8.531802333891391754e-03,-1.421330869197845459e-02,6.873944774270057678e-03,1.622371561825275421e-02,-1.926274597644805908e-02,-1.614662446081638336e-02,-1.121748145669698715e-02,2.168303728103637695e-02,1.232738886028528214e-02,-2.485990151762962341e-02,1.502641849219799042e-02,5.757989827543497086e-03,-2.341057918965816498e-02,-1.844226010143756866e-02,3.919327631592750549e-03,-1.576828397810459137e-02
2.409953624010086060e-03,-1.704903505742549896e-02,-1.314053591340780258e-02,2.490220218896865845e-02,-2.515572868287563324e-02,-2.320316806435585022e-02,2.144924737513065338e-02,-2.490620128810405731e-02,2.101592347025871277e-02,-1.510759070515632629e-02,1.726283133029937744e-02,1.694033667445182800e-02,2.291893586516380310e-02,1.896797865629196167e-02,1.102315075695514679e-02,1.255348790436983109e-02
-1.203993451781570911e-03,-1.460550818592309952e-02,1.870452053844928741e-02,1.275325939059257507e-02,-2.325785718858242035e-02,1.323019433766603470e-02,1.316543389111757278e-02,-1.069900300353765488e-02,9.960821829736232758e-03,-8.006283082067966461e-03,1.750556565821170807e-02,-1.126189250499010086e-03,-1.176179852336645126e-02,2.600869350135326385e-02,-1.878094114363193512e-02,-9.047437342815101147e-04
1.042804773896932602e-02,2.453390508890151978e-03,-2.600405737757682800e-02,-1.198423467576503754e-02,1.184739358723163605e-02,-6.774451583623886108e-03,-7.580404635518789291e-03,9.420843794941902161e-03,-1.529104635119438171e-02,-2.443399513140320778e-03,8.576547726988792419e-03,-1.251099538058042526e-02,7.114970125257968903e-03,-2.172079868614673615e-02,1.558989193290472031e-02,-1.284675393253564835e-02
2.326119691133499146e-02,-1.694633811712265015e-02,2.001867163926362991e-03,-6.115264259278774261e-03,-5.433211568742990494e-03,2.279405109584331512e-02,2.630934119224548340e-03,-1.413141749799251556e-02,7.665792014449834824e-03,-1.085579488426446915e-02,1.423113793134689331e-02,1.912860572338104248e-02,1.784986443817615509e-02,1.095330156385898590e-02,-2.237801440060138702e-02,-1.087594032287597656e-02
7.548567373305559158e-03,1.035088859498500824e-02,-1.581386104226112366e-02,1.428450271487236023e-02,-7.771412841975688934e-03,6.494195666164159775e-03,-9.889671579003334045e-03,-5.964635871350765228e-03,-1.182111259549856186e-02,-7.057344773784279823e-04,8.177406154572963715e-03,-1.296748127788305283e-02,-2.488945424556732178e-02,1.012147590517997742e-02,-1.434533204883337021e-02,1.313802693039178848e-02
-1.132743153721094131e-02,1.421100087463855743e-02,-1.407375279814004898e-02,-8.408888243138790131e-03,2.235729619860649109e-02,1.308850664645433426e-02,2.184665575623512268e-02,-1.592287980020046234e-02,-2.167174406349658966e-02,2.176924981176853180e-02,2.070956863462924957e-02,-2.279016003012657166e-02,-1.293353829532861710e-02,1.413247268646955490e-02,-1.238844543695449829e-02,2.432320080697536469e-02
-9.806986898183822632e-03,-2.608987502753734589e-02,1.175110042095184326e-02,-1.279779057949781418e-02,-9.544527158141136169e-03,1.176203507930040359e-02,5.097960587590932846e-03,-1.545733120292425156e-02,7.110580336302518845e-03,8.581388741731643677e-03,2.074832841753959656e-02,-1.624733768403530121e-02,7.876083254814147949e-03,-1.154542248696088791e-02,-1.013751979917287827e-02,-1.545400638133287430e-02
