-0.000000000000000000e+00,1.580986892804503441e-03,2.197455032728612423e-04,-0.000000000000000000e+00,1.637684646993875504e-03,6.488327635452151299e-04,1.076806103810667992e-03,-0.000000000000000000e+00,2.693343267310410738e-04,-0.000000000000000000e+00,7.269294001162052155e-04,2.024430083110928535e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.307925410103052855e-04,-0.000000000000000000e+00,7.377603324130177498e-04,4.289102798793464899e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.266313018277287483e-03,1.484048087149858475e-03,1.438990700989961624e-03,1.494038850069046021e-03,2.006633440032601357e-03,-0.000000000000000000e+00,1.687446376308798790e-03,1.506512984633445740e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.341249560937285423e-03,2.007057890295982361e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.160094863735139370e-03,8.761960780248045921e-04,2.044252818450331688e-03,1.066393568180501461e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.227383268997073174e-03,3.546886728145182133e-04,-0.000000000000000000e+00,3.819035191554576159e-05,2.013605320826172829e-03,-0.000000000000000000e+00,1.217110548168420792e-03,-0.000000000000000000e+00,3.187560942023992538e-04,-0.000000000000000000e+00,1.857305876910686493e-03,-0.000000000000000000e+00,1.872218097560107708e-03,-0.000000000000000000e+00,1.897385343909263611e-03
-0.000000000000000000e+00,-0.000000000000000000e+00,9.476813138462603092e-04,7.408740930259227753e-04,-0.000000000000000000e+00,1.975033956114202738e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.409967895597219467e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.702742349356412888e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.432637654943391681e-04,2.133568981662392616e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.055060536600649357e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,5.744838927057571709e-05,1.370813231915235519e-03,1.747313654050230980e-03,1.103110145777463913e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.127816853113472462e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.278671552427113056e-03,1.423747860826551914e-03,1.270572771318256855e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.211191691458225250e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.466278568841516972e-03,-0.000000000000000000e+00,8.946408051997423172e-04,5.898372619412839413e-04,1.617499045096337795e-03,-0.000000000000000000e+00,2.383833816566038877e-05,1.102632842957973480e-03,7.477198960259556770e-04,4.359640297479927540e-04,8.280140464194118977e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.987723633646965027e-03,-0.000000000000000000e+00,1.555864582769572735e-04,1.208329224027693272e-03
-0.000000000000000000e+00,-0.000000000000000000e+00,7.615588838234543800e-04,2.059914870187640190e-03,7.700974238105118275e-04,-0.000000000000000000e+00,1.562745310366153717e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.548317814012989402e-04,-0.000000000000000000e+00,1.676933257840573788e-03,1.873161090770736337e-04,1.859528594650328159e-03,1.764768385328352451e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,3.094376588705927134e-04,-0.000000000000000000e+00,1.876947702839970589e-03,3.738283412531018257e-04,8.807357517071068287e-04,-0.000000000000000000e+00,1.848243176937103271e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.651629689149558544e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,8.376073092222213745e-04,-0.000000000000000000e+00,3.570098488125950098e-04,-0.000000000000000000e+00,7.057109614834189415e-04,1.562285469844937325e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.788506336510181427e-04,-0.000000000000000000e+00,1.356491586193442345e-03,8.501998381689190865e-04,9.126197546720504761e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.397240118123590946e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.745504327118396759e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.155939117074012756e-03,5.514053627848625183e-04,1.085866359062492847e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,8.543103467673063278e-04,2.041295403614640236e-03,8.102133288048207760e-04
1.098318723961710930e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.414590282365679741e-03,7.377517176792025566e-04,-0.000000000000000000e+00,2.283314010128378868e-03,1.895882422104477882e-03,-0.000000000000000000e+00,1.896567060612142086e-03,-0.000000000000000000e+00,9.202059300150722265e-05,2.095278818160295486e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,5.170928197912871838e-04,-0.000000000000000000e+00,9.987738449126482010e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.281816167756915092e-04,2.209594706073403358e-03,-0.000000000000000000e+00,5.444170892587862909e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,4.164004640188068151e-04,2.003759611397981644e-03,8.824825054034590721e-04,1.469714101403951645e-03,6.385931192198768258e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,1.503336126916110516e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.455162768252193928e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.784164680633693933e-04,1.743620377965271473e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.921125920489430428e-03,1.448545954190194607e-04,-0.000000000000000000e+00,7.855798467062413692e-04,-0.000000000000000000e+00,8.090395131148397923e-04,2.091215224936604500e-03,-0.000000000000000000e+00,9.503868059255182743e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.042623480316251516e-04,4.676474200095981359e-04,2.182825701311230659e-03,2.120560035109519958e-03,-0.000000000000000000e+00,5.662211915478110313e-04,1.755449222400784492e-03,1.426676288247108459e-03,-0.000000000000000000e+00,9.507816866971552372e-04,8.160271099768579006e-04,-0.000000000000000000e+00,3.448642673902213573e-04,-0.000000000000000000e+00,1.397390151396393776e-03,6.408176850527524948e-04,1.403560512699186802e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,4.792833060491830111e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,8.741362835280597210e-04,2.031103707849979401e-03,-0.000000000000000000e+00,6.900848820805549622e-04,5.513824289664626122e-04,-0.000000000000000000e+00,1.840268145315349102e-03,-0.000000000000000000e+00,8.373659802600741386e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.801826922222971916e-04,1.097988686524331570e-03,1.064899406628683209e-04,-0.000000000000000000e+00,1.571933273226022720e-03,2.170520165236666799e-04,-0.000000000000000000e+00,6.185577367432415485e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.545719453133642673e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.466842950321733952e-04,7.416079170070588589e-04,1.275402726605534554e-03,-0.000000000000000000e+00,3.242545935790985823e-04,1.127771683968603611e-03,-0.000000000000000000e+00
-0.000000000000000000e+00,1.040055765770375729e-03,1.423559879185631871e-04,4.808269441127777100e-04,2.063175197690725327e-03,1.764476415701210499e-03,5.395760526880621910e-04,5.220171078690327704e-05,1.175314537249505520e-03,-0.000000000000000000e+00,4.812179831787943840e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.657073269598186016e-03,8.579365385230630636e-06,1.788792869774624705e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.796936965547502041e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.252418926218524575e-04,1.271426677703857422e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.234660321846604347e-03,-0.000000000000000000e+00,2.106579951941967010e-03,-0.000000000000000000e+00,1.312375185079872608e-03,6.965889479033648968e-04,1.278540701605379581e-03,1.110561075620353222e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,5.964579177089035511e-04,6.515107816085219383e-04,1.783271087333559990e-03,-0.000000000000000000e+00,1.031775100273080170e-04,-0.000000000000000000e+00,2.163762692362070084e-03,1.684798276983201504e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.746864872984588146e-03,8.892801706679165363e-04,-0.000000000000000000e+00,2.108382061123847961e-03,-0.000000000000000000e+00,1.431826967746019363e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.098557073622941971e-03,3.254869079682976007e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00
1.149563351646065712e-03,-0.000000000000000000e+00,1.927694072946906090e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.163073116913437843e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.269092714414000511e-03,-0.000000000000000000e+00,9.624081430956721306e-04,1.453539007343351841e-03,-0.000000000000000000e+00,9.629447013139724731e-04,-0.000000000000000000e+00,1.352556282654404640e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.230391324497759342e-03,5.303552607074379921e-04,-0.000000000000000000e+00,2.239763503894209862e-03,8.431380265392363071e-04,7.435890147462487221e-04,1.327325589954853058e-03,-0.000000000000000000e+00,5.182442255318164825e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.142610847949981689e-04,-0.000000000000000000e+00,1.569982501678168774e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.902276533655822277e-03,1.001746859401464462e-03,9.624966187402606010e-04,2.020178071688860655e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,3.389048797544091940e-04,-0.000000000000000000e+00,2.407504798611626029e-04,6.117457523941993713e-04,1.804186031222343445e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.742242253385484219e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.239800523966550827e-03,-0.000000000000000000e+00,1.146686845459043980e-03,-0.000000000000000000e+00,1.059653121046721935e-03,5.749132833443582058e-04,5.176248960196971893e-04,-0.000000000000000000e+00
2.950865309685468674e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,5.994461243972182274e-04,-0.000000000000000000e+00,1.807098626159131527e-03,7.180696120485663414e-04,8.504532743245363235e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,1.257641706615686417e-03,4.643694555852562189e-04,3.577607858460396528e-04,-0.000000000000000000e+00,2.286295173689723015e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.214804990217089653e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.142700366675853729e-03,5.295857554301619530e-04,5.286967498250305653e-04,-0.000000000000000000e+00,1.703260350041091442e-03,-0.000000000000000000e+00,1.957649132236838341e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.941735506989061832e-03,1.028693164698779583e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.871839747764170170e-03,2.142281038686633110e-03,2.052347408607602119e-03,1.793103438103571534e-04,-0.000000000000000000e+00,9.295279160141944885e-04,1.281722099520266056e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.514583476819097996e-03,-0.000000000000000000e+00,1.806670334190130234e-03,1.510255620814859867e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,2.212654799222946167e-03,1.683405134826898575e-03,2.922792045865207911e-04,1.068370998837053776e-03,-0.000000000000000000e+00
1.590499072335660458e-03,2.098216442391276360e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,6.890855147503316402e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,3.903412143699824810e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.800356898456811905e-03,1.855714246630668640e-03,1.089434023015201092e-03,1.984960166737437248e-03,-0.000000000000000000e+00,4.499516217038035393e-04,2.268701355205848813e-04,4.482674703467637300e-04,6.759270327165722847e-04,-0.000000000000000000e+00,1.576125621795654297e-03,7.830858521629124880e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,1.516900141723453999e-03,-0.000000000000000000e+00,1.605103025212883949e-03,-0.000000000000000000e+00,1.894574146717786789e-03,1.272975816391408443e-03,-0.000000000000000000e+00,1.972030382603406906e-03,-0.000000000000000000e+00,1.317222719080746174e-03,9.428741177543997765e-04,-0.000000000000000000e+00,6.708779837936162949e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,7.415172294713556767e-04,-0.000000000000000000e+00,1.058717491105198860e-03,-0.000000000000000000e+00,1.786645269021391869e-03,5.637130816467106342e-04,3.518568992149084806e-04,-0.000000000000000000e+00,1.180143095552921295e-03,2.276696322951465845e-04,5.151015357114374638e-04,1.199518330395221710e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.768666599877178669e-04,1.983655783988069743e-05,-0.000000000000000000e+00,2.031944895861670375e-04
9.165573865175247192e-04,1.337050925940275192e-03,-0.000000000000000000e+00,1.154856756329536438e-03,-0.000000000000000000e+00,9.484912734478712082e-04,-0.000000000000000000e+00,3.281874232925474644e-04,-0.000000000000000000e+00,2.230450278148055077e-03,4.029562987852841616e-04,1.233088551089167595e-03,2.231222810223698616e-03,1.620222814381122589e-03,1.314109074883162975e-03,1.141752116382122040e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,2.857449289876967669e-04,-0.000000000000000000e+00,6.713094189763069153e-04,1.159878680482506752e-03,2.111834939569234848e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.169129856862127781e-03,-0.000000000000000000e+00,3.027183120138943195e-04,-0.000000000000000000e+00,1.881041564047336578e-03,1.307760248892009258e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.598637900315225124e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,1.968841766938567162e-03,1.554543036036193371e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.034537854138761759e-04,-0.000000000000000000e+00,2.135207643732428551e-03,-0.000000000000000000e+00,1.679644919931888580e-03,9.863152808975428343e-05,-0.000000000000000000e+00,-0.000000000000000000e+00,5.602847668342292309e-04,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,-0.000000000000000000e+00,1.062675029970705509e-03,-0.000000000000000000e+00,1.010854379273951054e-03,-0.000000000000000000e+00,3.038941940758377314e-04,-0.000000000000000000e+00,2.171079861000180244e-03,1.982702873647212982e-03
