5.137854255735874176e-03,2.376046031713485718e-03,1.184801920317113400e-03,1.259651966392993927e-02,7.485218346118927002e-03,2.664836356416344643e-03,3.479617414996027946e-03,1.052207592874765396e-02,6.965929642319679260e-03,4.045516252517700195e-04,3.060798393562436104e-03,8.207328617572784424e-03,5.835795775055885315e-03,3.999051172286272049e-03,2.109324559569358826e-03,1.872680266387760639e-03
5.243504885584115982e-03,5.260080099105834961e-03,8.817187044769525528e-04,1.704822480678558350e-02,6.903094239532947540e-03,2.714105648919939995e-03,5.394297186285257339e-04,9.634627029299736023e-03,6.762895733118057251e-03,4.129670560359954834e-04,2.291836543008685112e-03,6.693157367408275604e-03,5.774478428065776825e-03,4.343141801655292511e-03,2.196810441091656685e-03,1.916433568112552166e-03
5.777386017143726349e-03,6.356389261782169342e-03,8.894773200154304504e-04,2.082485891878604889e-02,7.577762007713317871e-03,2.749316859990358353e-03,6.080302409827709198e-05,9.510952048003673553e-03,7.413442246615886688e-03,8.857562206685543060e-03,2.215946093201637268e-03,3.697638865560293198e-03,4.289711359888315201e-03,3.027822356671094894e-03,2.279289998114109039e-03,1.950603094883263111e-03
6.599583663046360016e-03,5.683965049684047699e-03,9.621459757909178734e-04,3.431778773665428162e-02,9.053664281964302063e-03,2.775708213448524475e-03,-0.000000000000000000e+00,9.766536764800548553e-03,7.568104192614555359e-03,9.453454986214637756e-03,2.230695215985178947e-03,3.387624863535165787e-03,4.586445167660713196e-03,3.015181049704551697e-03,2.569215139374136925e-03,2.361724851652979851e-03
8.291612379252910614e-03,8.129133842885494232e-03,1.846492756158113480e-03,1.581727713346481323e-02,7.662234827876091003e-03,3.207903355360031128e-03,3.024879842996597290e-04,6.342290434986352921e-03,8.162951096892356873e-03,1.237676385790109634e-02,1.773044699802994728e-03,4.638846497982740402e-03,6.059789098799228668e-03,3.153780475258827209e-03,3.189979819580912590e-03,9.815298253670334816e-04
1.617840491235256195e-02,1.096936035901308060e-02,2.043567132204771042e-03,1.720617525279521942e-02,8.664380759000778198e-03,2.997452626004815102e-03,4.436140879988670349e-04,6.398241966962814331e-03,8.168444968760013580e-03,1.103488914668560028e-02,1.705825794488191605e-03,4.266020841896533966e-03,5.333986133337020874e-03,5.362741649150848389e-03,2.936657052487134933e-03,-0.000000000000000000e+00
1.669560372829437256e-02,2.804845571517944336e-02,4.748421721160411835e-03,3.481590002775192261e-02,1.110187172889709473e-02,3.978724591434001923e-03,2.719392301514744759e-03,6.673902738839387894e-03,9.845829568803310394e-03,1.054539997130632401e-02,-0.000000000000000000e+00,8.227536454796791077e-03,5.112324841320514679e-03,2.316957572475075722e-03,3.633273066952824593e-03,-0.000000000000000000e+00
1.781950704753398895e-02,2.041424997150897980e-02,4.293813370168209076e-03,3.350843861699104309e-02,7.953813299536705017e-03,3.595953341573476791e-03,2.676005009561777115e-03,6.542656105011701584e-03,9.858187288045883179e-03,8.002881892025470734e-03,-0.000000000000000000e+00,9.313371032476425171e-03,5.202754866331815720e-03,2.089510671794414520e-03,3.231884213164448738e-03,-0.000000000000000000e+00
3.123809024691581726e-02,1.182294823229312897e-02,4.026209935545921326e-03,3.576865047216415405e-02,1.076058857142925262e-02,3.430872922763228416e-03,2.114434959366917610e-03,6.999129429459571838e-03,7.882270030677318573e-03,2.009417675435543060e-02,-0.000000000000000000e+00,8.936539292335510254e-03,4.842065740376710892e-03,6.965247914195060730e-03,3.891293657943606377e-03,-0.000000000000000000e+00
6.118644028902053833e-02,9.389993734657764435e-03,4.359651356935501099e-03,2.325045764446258545e-01,8.315363898873329163e-03,3.156325779855251312e-03,2.282144268974661827e-03,7.583643309772014618e-03,8.936047554016113281e-03,1.977184414863586426e-01,-0.000000000000000000e+00,7.523761596530675888e-03,5.985784344375133514e-03,3.629638522397726774e-04,4.446706734597682953e-03,-0.000000000000000000e+00
