6.007735151797533035e-03,5.009797401726245880e-03,3.466523252427577972e-03,7.500568404793739319e-03,-0.000000000000000000e+00,2.060616679955273867e-04,3.669224213808774948e-03,1.978073501959443092e-03,3.293837886303663254e-03,1.176791265606880188e-03,2.189025981351733208e-03,3.702539717778563499e-03,1.870336011052131653e-03,3.143013920634984970e-03,5.145767703652381897e-03,4.090534523129463196e-03,2.047961810603737831e-03,6.811064202338457108e-03,-0.000000000000000000e+00,5.983520299196243286e-03,2.841865876689553261e-03,9.090549312531948090e-03,1.231931848451495171e-03,4.640627652406692505e-03,1.580529497005045414e-03,6.982441991567611694e-03,3.857096889987587929e-03,2.925704233348369598e-03,1.669515622779726982e-03,1.080607064068317413e-02,1.690063159912824631e-03,4.133477341383695602e-03
7.817870005965232849e-03,8.905573748052120209e-03,4.977904260158538818e-03,5.260858684778213501e-03,-0.000000000000000000e+00,1.189892459660768509e-02,3.811356611549854279e-03,2.485621487721800804e-03,6.776629481464624405e-03,3.665524302050471306e-03,1.040367875248193741e-03,4.065294750034809113e-03,3.941646777093410492e-03,3.872529603540897369e-03,6.358151324093341827e-03,4.174747969955205917e-03,3.434780053794384003e-03,7.047970779240131378e-03,-0.000000000000000000e+00,6.393689196556806564e-03,2.876583486795425415e-03,9.123840369284152985e-03,1.379398396238684654e-03,5.303068552166223526e-03,1.744291977956891060e-03,7.383865304291248322e-03,4.886262584477663040e-03,3.155251499265432358e-03,2.265917835757136345e-03,1.064507663249969482e-02,9.597004391252994537e-04,5.462047178298234940e-03
4.725347738713026047e-03,1.919053029268980026e-03,5.045986734330654144e-03,5.124803632497787476e-03,-0.000000000000000000e+00,2.792937122285366058e-02,4.478951450437307358e-03,7.130398880690336227e-03,1.352663990110158920e-02,2.660678699612617493e-03,1.446875743567943573e-03,3.916949033737182617e-03,8.022581227123737335e-03,4.749090410768985748e-03,5.935771390795707703e-03,4.190256819128990173e-03,2.060525584965944290e-03,8.565296418964862823e-03,-0.000000000000000000e+00,6.519858725368976593e-03,2.876060782000422478e-03,9.004584513604640961e-03,-0.000000000000000000e+00,4.360926337540149689e-03,1.722568529658019543e-03,7.342733908444643021e-03,2.762756310403347015e-03,-0.000000000000000000e+00,3.381553804501891136e-03,1.123664528131484985e-02,9.682851377874612808e-04,5.273628048598766327e-03
4.597135819494724274e-03,7.077120244503021240e-04,4.048930946737527847e-03,1.965367700904607773e-04,-0.000000000000000000e+00,1.116502359509468079e-01,6.814965512603521347e-03,1.979043707251548767e-03,5.238173995167016983e-03,4.244974814355373383e-03,3.387601580470800400e-03,2.822737209498882294e-03,1.952712773345410824e-03,4.131463821977376938e-03,6.439612712711095810e-03,4.218288697302341461e-03,1.539846416562795639e-02,7.628774736076593399e-03,-0.000000000000000000e+00,8.317214436829090118e-03,2.891292097046971321e-03,9.082386270165443420e-03,-0.000000000000000000e+00,8.810861036181449890e-03,4.407230764627456665e-03,4.062939900904893875e-03,2.798846224322915077e-03,-0.000000000000000000e+00,3.228518879041075706e-03,1.281025819480419159e-02,1.423013629391789436e-03,7.112563587725162506e-03
2.267240313813090324e-03,2.602532273158431053e-03,3.607301274314522743e-03,8.456225041300058365e-04,-0.000000000000000000e+00,2.939845323562622070e-01,6.384124979376792908e-03,1.982010435312986374e-03,6.449574604630470276e-03,4.029856994748115540e-03,5.359703674912452698e-03,4.185551777482032776e-03,7.398403831757605076e-04,6.840933114290237427e-03,3.961239475756883621e-03,7.659505121409893036e-03,7.444941401481628418e-01,7.004908751696348190e-03,-0.000000000000000000e+00,8.514175191521644592e-03,3.060999093577265739e-03,8.962845429778099060e-03,2.325953217223286629e-03,4.966028034687042236e-03,4.692943766713142395e-03,3.735791426151990891e-03,2.810710109770298004e-03,-0.000000000000000000e+00,6.423909217119216919e-04,8.238536305725574493e-03,1.478261314332485199e-03,7.377388887107372284e-03
3.415857627987861633e-02,3.051126608625054359e-03,3.656521672382950783e-03,6.427331827580928802e-04,2.584052737802267075e-03,1.865906715393066406e-01,8.063646033406257629e-03,6.824506819248199463e-02,7.044581230729818344e-03,4.430053755640983582e-03,2.675918862223625183e-03,3.845631144940853119e-03,-0.000000000000000000e+00,1.236358843743801117e-02,5.132535006850957870e-03,7.869346067309379578e-03,1.064364552497863770e+00,7.253610994666814804e-03,-0.000000000000000000e+00,1.009799726307392120e-02,3.110094927251338959e-03,9.089971892535686493e-03,-0.000000000000000000e+00,5.404908210039138794e-03,9.991190582513809204e-02,4.430012777447700500e-03,2.878731349483132362e-03,-0.000000000000000000e+00,2.439958741888403893e-03,1.721133477985858917e-03,1.038764137774705887e-03,7.274379953742027283e-03
1.662587970495223999e-01,7.097104680724442005e-04,6.802252493798732758e-03,2.364045940339565277e-03,3.005261300131678581e-03,2.228315174579620361e-01,8.300570771098136902e-03,2.351533472537994385e-01,1.114365924149751663e-02,7.104142569005489349e-03,1.172107923775911331e-02,3.978191874921321869e-03,-0.000000000000000000e+00,2.966425567865371704e-02,4.914593417197465897e-03,1.190420053899288177e-02,5.213850736618041992e-01,7.295182440429925919e-03,6.968391826376318932e-04,9.258924052119255066e-03,3.504469525068998337e-03,6.189992185682058334e-03,-0.000000000000000000e+00,5.500969476997852325e-03,2.700875401496887207e-01,3.503783140331506729e-03,3.024735255166888237e-03,-0.000000000000000000e+00,4.788124002516269684e-03,3.572099842131137848e-03,1.837186748161911964e-03,4.478902556002140045e-03
2.120063453912734985e-01,1.304263598285615444e-03,6.819845177233219147e-03,1.834041206166148186e-03,-0.000000000000000000e+00,5.902282521128654480e-02,8.544584736227989197e-03,4.271539449691772461e-01,1.707532070577144623e-02,5.802334286272525787e-03,8.365684188902378082e-03,4.714062437415122986e-03,-0.000000000000000000e+00,4.650051146745681763e-02,4.478246904909610748e-03,9.967675432562828064e-03,6.483199596405029297e-01,7.330392953008413315e-03,1.070760423317551613e-03,8.311585523188114166e-03,3.184451721608638763e-03,6.543936207890510559e-03,-0.000000000000000000e+00,8.383746258914470673e-03,4.666714668273925781e-01,1.984642818570137024e-03,3.240815829485654831e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,9.500612504780292511e-03,6.117997691035270691e-04,1.613698666915297508e-03
8.205806016921997070e-01,7.462069042958319187e-04,5.518728867173194885e-03,-0.000000000000000000e+00,1.245843013748526573e-03,9.193941950798034668e-03,8.985925465822219849e-03,1.459003537893295288e-01,1.251746248453855515e-02,1.634255051612854004e-02,3.070733044296503067e-03,4.568778909742832184e-03,-0.000000000000000000e+00,2.570467069745063782e-02,5.462171044200658798e-03,1.821021921932697296e-02,6.101682037115097046e-02,7.591880857944488525e-03,-0.000000000000000000e+00,8.162442594766616821e-03,4.369832109659910202e-03,7.641091942787170410e-03,2.483457792550325394e-04,1.255960948765277863e-02,8.838266134262084961e-02,2.473148517310619354e-03,3.506237408146262169e-03,-0.000000000000000000e+00,3.193797310814261436e-03,8.494075387716293335e-03,6.005479954183101654e-04,4.130734130740165710e-03
9.599999189376831055e-01,7.569849840365350246e-04,4.043172579258680344e-03,-0.000000000000000000e+00,-0.000000000000000000e+00,6.640028208494186401e-03,8.980226702988147736e-03,2.993024289608001709e-01,2.149604260921478271e-02,2.329521439969539642e-02,1.231813989579677582e-02,4.230387508869171143e-03,2.252849517390131950e-03,3.890021741390228271e-01,5.640108603984117508e-03,1.838000416755676270e-01,1.386740207672119141e-01,7.582784164696931839e-03,2.845891518518328667e-03,7.305817212909460068e-03,4.324909299612045288e-03,8.028740994632244110e-03,-0.000000000000000000e+00,1.428548153489828110e-02,2.237255685031414032e-02,3.522648010402917862e-03,3.658300731331110001e-03,-0.000000000000000000e+00,7.969252765178680420e-03,7.937657646834850311e-03,3.583829849958419800e-03,7.215420715510845184e-03
