-9.006613492965698242e-01,-1.921134471893310547e+00,1.795521974563598633e+00,5.200070738792419434e-01,-5.531475543975830078e+00,-4.575593471527099609e+00,-1.482141375541687012e+00,1.055897712707519531e+00,-4.627524852752685547e+00,7.043904066085815430e-02
-2.074542999267578125e+00,-4.133090972900390625e+00,-3.524507761001586914e+00,-1.607252836227416992e+00,-2.059163302183151245e-01,-3.405690670013427734e+00,2.828924953937530518e-01,1.348665475845336914e+00,8.628928661346435547e-01,-2.825405895709991455e-01
-7.923649549484252930e-01,-2.673758745193481445e+00,-3.849011182785034180e+00,9.402605295181274414e-01,-4.298602581024169922e+00,1.177608132362365723e+00,-3.550298511981964111e-01,-3.212716341018676758e+00,-6.305177807807922363e-01,-1.695361256599426270e+00
-1.552772283554077148e+00,-1.362293601036071777e+00,5.756494998931884766e-01,-3.171097278594970703e+00,-3.103532791137695312e-01,-2.554125308990478516e+00,3.342420160770416260e-01,-4.745915889739990234e+00,-4.125395298004150391e+00,9.203850626945495605e-01
-3.823395252227783203e+00,4.851570427417755127e-01,-7.261023521423339844e-01,-3.473817586898803711e+00,-8.796456456184387207e-01,-6.056943893432617188e+00,1.463128209114074707e+00,3.637913167476654053e-01,-2.118258327245712280e-01,-1.278644680976867676e+00
-2.888231754302978516e+00,-2.736368417739868164e+00,1.771954059600830078e+00,-7.977045774459838867e-01,-7.043021172285079956e-02,-1.153559446334838867e+00,-3.788539886474609375e+00,-2.358793497085571289e+00,1.992428541183471680e+00,-3.314576148986816406e+00
7.060287594795227051e-01,-2.752301216125488281e+00,-2.366161584854125977e+00,7.623260617256164551e-01,-2.923616886138916016e+00,-1.871729940176010132e-01,1.268494606018066406e+00,-2.010200977325439453e+00,-3.913816928863525391e+00,-5.977760791778564453e+00
-4.982782363891601562e+00,-9.410726428031921387e-01,-4.831671237945556641e+00,1.861531496047973633e+00,-3.523679673671722412e-01,3.346499204635620117e+00,-4.801735877990722656e+00,-4.505331039428710938e+00,-6.088502407073974609e+00,2.674928903579711914e+00
3.417425453662872314e-01,7.699821591377258301e-01,1.081168889999389648e+00,-7.621474862098693848e-01,-4.578076601028442383e-01,-2.441643953323364258e+00,-3.166026830673217773e+00,3.879680931568145752e-01,-6.061116218566894531e+00,-3.715536355972290039e+00
1.192515850067138672e+00,3.965954482555389404e-01,-2.568382978439331055e+00,-3.318466663360595703e+00,2.107728958129882812e+00,-3.737671136856079102e+00,-2.218893766403198242e+00,-3.650268793106079102e+00,-1.414577126502990723e+00,-4.649688005447387695e-01
