8.558254241943359375e-01,-3.757175505161285400e-01,6.857585310935974121e-01,-1.136642694473266602e+00,-5.519146919250488281e-01,-4.845549464225769043e-01,-2.233368635177612305e+00,-5.542052388191223145e-01,6.533732265233993530e-02,-1.155746579170227051e+00,-2.795376181602478027e-01,1.252550244331359863e+00,-9.448376893997192383e-01,1.610613822937011719e+00,4.122486412525177002e-01,3.169219970703125000e+00
8.821991086006164551e-01,7.844018936157226562e-02,-1.582463979721069336e-01,4.501970484852790833e-02,-1.146096661686897278e-01,-5.659869313240051270e-01,-7.605534195899963379e-01,3.166059553623199463e-01,-5.679084658622741699e-01,-7.396534681320190430e-01,-2.730461955070495605e-01,3.950192928314208984e-01,-4.298239573836326599e-02,1.109467029571533203e+00,3.651307150721549988e-02,2.254401922225952148e+00
1.288520574569702148e+00,8.960528671741485596e-02,1.661131232976913452e-01,-3.393704593181610107e-01,-6.410848498344421387e-01,-3.585388362407684326e-01,-9.096716642379760742e-01,1.476996205747127533e-02,-2.375946193933486938e-01,-2.855764627456665039e-01,-1.862628608942031860e-01,8.455981016159057617e-01,-6.252953410148620605e-01,1.401733279228210449e+00,1.207168102264404297e-01,2.238376855850219727e+00
4.552659988403320312e-01,-3.137210756540298462e-02,2.019915878772735596e-01,-3.267506137490272522e-02,-6.580190062522888184e-01,-3.984866440296173096e-01,-6.030585169792175293e-01,-2.369268238544464111e-01,-1.004170179367065430e+00,-1.215272024273872375e-02,-9.167832322418689728e-03,5.641531944274902344e-01,-4.720399975776672363e-01,8.424822092056274414e-01,-1.240120306611061096e-01,1.623858690261840820e+00
4.711075127124786377e-01,2.509609460830688477e-01,-2.071321755647659302e-02,-3.860634267330169678e-01,-1.094063043594360352e+00,-2.846677601337432861e-01,-9.381797313690185547e-01,-3.503264784812927246e-01,-1.411795616149902344e+00,-1.278973102569580078e+00,-2.806931734085083008e-01,2.538368701934814453e-01,4.001215994358062744e-01,1.203666925430297852e+00,-4.300942122936248779e-01,1.415406107902526855e+00
1.252585172653198242e+00,1.321550309658050537e-01,5.473742261528968811e-02,-2.638252265751361847e-02,-8.583517074584960938e-01,-6.418010592460632324e-01,-6.973121166229248047e-01,-3.452815711498260498e-01,-8.498781919479370117e-01,-1.324262857437133789e+00,-2.173575758934020996e-01,6.684730052947998047e-01,-2.748254537582397461e-01,9.184505939483642578e-01,-5.372157692909240723e-01,7.476307153701782227e-01
1.506923079490661621e+00,-1.962062902748584747e-02,2.532070875167846680e-01,-1.016147583723068237e-01,-9.999861121177673340e-01,-8.645041584968566895e-01,-6.730503588914871216e-02,-5.183357000350952148e-01,-7.782880663871765137e-01,-2.159638404846191406e+00,-3.673798143863677979e-01,6.551379561424255371e-01,-7.993513345718383789e-02,3.259339630603790283e-01,-1.241274029016494751e-01,4.652513265609741211e-01
1.094677090644836426e+00,-1.350606232881546021e-01,2.067589759826660156e-01,-5.336387157440185547e-01,-5.375418663024902344e-01,-5.562576651573181152e-01,-1.609467267990112305e-01,-4.805702269077301025e-01,-8.210778832435607910e-01,-2.119732379913330078e+00,-2.563329935073852539e-01,-7.502615451812744141e-02,2.878907918930053711e-01,3.012920543551445007e-02,-9.088993817567825317e-02,-3.470861911773681641e-02
1.274401664733886719e+00,1.449474990367889404e-01,3.548900187015533447e-01,1.837839186191558838e-02,-5.234601497650146484e-01,-6.621153354644775391e-01,4.161903858184814453e-01,4.439516663551330566e-01,-1.055608272552490234e+00,-1.711416363716125488e+00,-5.801959037780761719e-01,2.955190278589725494e-02,5.068475604057312012e-01,1.862215548753738403e-01,2.530963122844696045e-01,1.526067554950714111e-01
1.165024995803833008e+00,-1.990161538124084473e-01,1.748181581497192383e-01,-3.246995806694030762e-01,-8.246232271194458008e-01,-2.721748352050781250e-01,1.111716702580451965e-01,2.388562709093093872e-01,-1.335047006607055664e+00,-8.203005790710449219e-01,2.995517253875732422e-01,-7.138413190841674805e-02,2.183722704648971558e-01,1.021832823753356934e-01,2.819278240203857422e-01,1.721364259719848633e-01
1.248929142951965332e+00,-2.449261248111724854e-01,5.487788915634155273e-01,-1.155586540699005127e-01,-2.349183410406112671e-01,-5.994428992271423340e-01,2.705483138561248779e-01,1.699399948120117188e-01,-1.239510059356689453e+00,-4.482147693634033203e-01,1.698747575283050537e-01,2.117186412215232849e-02,8.011987805366516113e-01,1.889314502477645874e-01,-2.394046485424041748e-01,1.592702418565750122e-01
